"game_id","game_date","year","sv_pitch_id","at_bat_number","pitch_number","inning","top_inning_sw","event_type","event_result","pre_balls","pre_strikes","pre_outs","throws","pitcher_id","initial_speed","pitch_type","break_x","break_z","plate_x","plate_z","HitTrajectory"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_191413",4,3,1,"Y","ball","",1,1,2,"R",501957,82.8,"CH",-7.71,5.24,-2.338,2.789,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_191454",4,4,1,"Y","ball","",2,1,2,"R",501957,82.6,"CH",-4.07,6.29,0.054,0.953,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_191544",4,5,1,"Y","ball","walk",3,1,2,"R",501957,82.9,"CH",-5.79,10.58,1.124,2.554,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_192938",10,1,2,"Y","called_strike","",0,0,0,"R",501957,88.2,"FF",-1.17,11.33,-0.083,2.998,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_190934",2,1,1,"Y","ball","",0,0,1,"R",501957,88.6,"FF",-2.65,9.85,-1.216,3.435,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_190844",1,1,1,"Y","ball","",0,0,0,"R",501957,87.8,"FF",-1.4,11.67,-1.508,3.519,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193444",12,1,2,"Y","foul_tip","",0,0,1,"R",501957,91.1,"FF",-2.11,11.48,-0.193,2.968,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193508",12,2,2,"Y","foul","",0,1,1,"R",501957,91.6,"FF",-0.57,10.2,-0.765,2.87,"line_drive"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_144411",29,1,3,"N","ball","",0,0,1,"R",501957,74,"KC",5.07,-12.17,-0.251,3.75,"popup"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_144424",29,2,3,"N","called_strike","",1,0,1,"R",501957,75.6,"KC",3.43,-10.6,0.163,1.979,"popup"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_144436",29,3,3,"N","ball","",1,1,1,"R",501957,90.8,"FC",0.13,13.06,-0.134,0.588,"popup"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_144453",29,4,3,"N","foul","",2,1,1,"R",501957,92,"FC",0.02,12.17,-1.184,3.217,"popup"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_144515",29,5,3,"N","ball","",2,2,1,"R",501957,93.1,"FC",2.39,12.7,0.478,1.427,"popup"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_144532",29,6,3,"N","foul","",3,2,1,"R",501957,93.1,"FC",1.54,11.94,0.105,3.599,"popup"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_144602",29,7,3,"N","foul","",3,2,1,"R",501957,78.3,"KC",3.44,-11.07,0.342,1.902,"popup"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_144623",29,8,3,"N","hit_into_play","field_out",3,2,1,"R",501957,92.5,"FC",0.19,12.19,-0.475,3.073,"popup"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_150126",37,1,4,"N","swinging_strike","",0,0,0,"R",501957,77.7,"KC",4.86,-9.8,0.034,1.983,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_150139",37,2,4,"N","called_strike","",0,1,0,"R",501957,92.8,"FC",0.74,13.73,0.371,2.066,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_150153",37,3,4,"N","ball","",0,2,0,"R",501957,90.2,"FF",-1.45,10.05,-0.386,4.943,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_150207",37,4,4,"N","ball","",1,2,0,"R",501957,85.4,"CH",-3.52,11.46,-1.8,3.477,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_150223",37,5,4,"N","foul","",2,2,0,"R",501957,93.1,"FF",-0.56,11.61,0.072,3.04,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_150243",37,6,4,"N","foul","",2,2,0,"R",501957,92.2,"FC",0.69,12.38,0.418,3.768,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_150303",37,7,4,"N","swinging_strike","strikeout",2,2,0,"R",501957,83.9,"CH",-0.84,8.45,-0.835,2.146,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_153917",53,1,6,"N","ball","",0,0,2,"R",501957,92.3,"FF",-0.4,10.7,1.351,2.857,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_153930",53,2,6,"N","ball","",1,0,2,"R",501957,83.9,"CH",-3.4,9.97,-1.254,3.351,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_153948",53,3,6,"N","ball","",2,0,2,"R",501957,83.8,"CH",-0.51,8.83,-0.894,3.977,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_154004",53,4,6,"N","called_strike","",3,0,2,"R",501957,93.1,"FC",0.6,10.23,-0.908,2.226,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_154019",53,5,6,"N","called_strike","",3,1,2,"R",501957,92.9,"FC",1.09,11.44,-1.23,2.615,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_154041",53,6,6,"N","foul","",3,2,2,"R",501957,84.7,"CH",-1.76,10.56,-0.037,3.285,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_154102",53,7,6,"N","foul","",3,2,2,"R",501957,93.9,"FC",1.53,12.17,-0.735,2.479,"U"
"2013/06/09/balmlb-tbamlb-1","09-JUN-13",2013,"130609_154124",53,8,6,"N","ball","walk",3,2,2,"R",501957,88.5,"SL",5.07,2.69,1.462,1.645,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193533",12,3,2,"Y","foul","",0,2,1,"R",501957,93,"FF",-4.6,11.1,-0.115,3.964,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193601",12,4,2,"Y","hit_into_play","field_out",0,2,1,"R",501957,87.6,"SL",0.12,5.22,0.705,2.269,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_194947",19,1,3,"Y","ball","",0,0,1,"R",501957,90.7,"FF",-4.4,11.09,-0.716,3.841,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_195000",19,2,3,"Y","ball","",1,0,1,"R",501957,89.9,"FF",-1.76,13.94,1.182,3.07,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_195014",19,3,3,"Y","ball","",2,0,1,"R",501957,90.6,"FF",-0.71,11.49,-0.634,3.684,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_195029",19,4,3,"Y","called_strike","",3,0,1,"R",501957,90.1,"FF",-2.9,11.64,-0.111,3.505,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_195043",19,5,3,"Y","ball","walk",3,1,1,"R",501957,90.5,"FF",-3.02,8.75,-1.184,3.351,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201025",29,1,4,"Y","ball","",0,0,0,"R",501957,76.8,"KC",5.27,-9.49,-1.141,3.551,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201048",29,2,4,"Y","foul","",1,0,0,"R",501957,92.1,"FF",-1.59,11,-0.52,3.196,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201118",29,3,4,"Y","ball","",1,1,0,"R",501957,92.5,"FF",-0.84,10.21,0.259,1.623,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201145",29,4,4,"Y","foul","",2,1,0,"R",501957,92.7,"FF",-1,8.89,-0.776,2.719,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201214",29,5,4,"Y","hit_into_play","field_out",2,2,0,"R",501957,84.3,"CH",-3.57,8.03,-0.959,2.822,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_190946",2,2,1,"Y","called_strike","",1,0,1,"R",501957,89.3,"FF",-0.45,12.27,0.446,2.364,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_190959",2,3,1,"Y","hit_into_play_no_out","single",1,1,1,"R",501957,74.6,"KC",3.31,-8.72,-0.626,2.03,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_195230",21,1,3,"Y","blocked_ball","",0,0,2,"R",501957,77,"KC",1.7,-8.35,0.462,0.774,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_195300",21,2,3,"Y","hit_into_play","field_out",1,0,2,"R",501957,83.6,"CH",-3.07,8.38,-0.34,2.698,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201713",32,1,4,"Y","ball","",0,0,2,"R",501957,92,"FF",-4.04,11.48,-1.233,3.155,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201736",32,2,4,"Y","swinging_strike","",1,0,2,"R",501957,91.8,"FF",-0.56,10.77,-0.783,3.789,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201805",32,3,4,"Y","foul","",1,1,2,"R",501957,92.8,"FF",-3.84,11.5,0.089,3.796,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201902",32,4,4,"Y","swinging_strike","strikeout",1,2,2,"R",501957,94.4,"FF",-0.4,12.17,-0.402,2.741,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203506",39,1,5,"Y","ball","",0,0,2,"R",501957,77.4,"KC",4.63,-8.79,1.806,0.526,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203523",39,2,5,"Y","ball","",1,0,2,"R",501957,82.8,"CH",-3.48,10.69,1.227,3.52,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203540",39,3,5,"Y","called_strike","",2,0,2,"R",501957,93.3,"FF",-2.86,11.39,0.072,2.489,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203558",39,4,5,"Y","ball","",2,1,2,"R",501957,88,"SL",1.36,4.44,0.858,2.873,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203616",39,5,5,"Y","hit_into_play","field_out",3,1,2,"R",501957,93.2,"FF",-0.95,9.06,-0.105,2.498,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_210200",50,1,7,"Y","called_strike","",0,0,0,"R",501957,75,"KC",3.72,-9.35,-0.35,2.875,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_210214",50,2,7,"Y","called_strike","",0,1,0,"R",501957,76,"KC",0.93,-9.32,-0.259,2.448,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_210229",50,3,7,"Y","foul","",0,2,0,"R",501957,93.4,"FF",-2.3,10.49,0.839,3.448,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_210246",50,4,7,"Y","hit_into_play_no_out","double",0,2,0,"R",501957,93.2,"FF",-1.54,12.36,0.894,2.22,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193646",13,1,2,"Y","called_strike","",0,0,2,"R",501957,85.7,"SL",3.48,4.28,0.224,3.42,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193706",13,2,2,"Y","ball","",0,1,2,"R",501957,91.1,"FF",-2.45,13.72,0.818,1.66,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193729",13,3,2,"Y","foul","",1,1,2,"R",501957,91,"FF",-3.32,11.82,0.86,3.071,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193757",13,4,2,"Y","foul","",1,2,2,"R",501957,92.2,"FF",-2.27,10.74,0.375,3.391,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193825",13,5,2,"Y","hit_into_play","field_out",1,2,2,"R",501957,92.6,"FF",-2.29,9.62,0.596,3.176,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201257",30,1,4,"Y","called_strike","",0,0,1,"R",501957,76.2,"KC",2.78,-12.15,0.035,3.323,"bunt_grounder"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201317",30,2,4,"Y","hit_into_play_no_out","single",0,1,1,"R",501957,91.2,"FF",-3.35,11.34,-0.409,1.788,"bunt_grounder"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201410",31,1,4,"Y","ball","",0,0,1,"R",501957,92.9,"FF",-1.87,11.98,0.187,0.932,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201433",31,2,4,"Y","ball","",1,0,1,"R",501957,92.4,"FF",-2.21,10.03,-1.124,4.65,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201500",31,3,4,"Y","called_strike","",2,0,1,"R",501957,91.9,"FF",-1.19,10.05,0.392,2.191,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201525",31,4,4,"Y","ball","",2,1,1,"R",501957,78.2,"KC",2.31,-6.61,0.909,1.629,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_201609",31,5,4,"Y","hit_into_play","field_out",3,1,1,"R",501957,92.4,"FF",-1.43,11.54,-0.471,2.798,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205301",46,1,6,"Y","called_strike","",0,0,2,"R",501957,85.1,"CH",-5.1,12.16,0.038,2.784,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205317",46,2,6,"Y","ball","",0,1,2,"R",501957,83.7,"CH",-8.58,4.8,-1.238,1.81,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205333",46,3,6,"Y","ball","",1,1,2,"R",501957,91.7,"FC",1.6,11.13,-0.484,4.11,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_190855",1,2,1,"Y","hit_into_play","field_out",1,0,0,"R",501957,87.7,"SL",0.24,12.4,-0.143,3.131,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_200823",28,1,4,"Y","ball","",0,0,0,"R",501957,90.7,"FC",-0.22,12.38,-1.031,2.28,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_200836",28,2,4,"Y","foul","",1,0,0,"R",501957,75.4,"KC",2.86,-7.75,-0.113,2.377,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_200855",28,3,4,"Y","ball","",1,1,0,"R",501957,76.8,"KC",4.69,-8.91,-0.506,4.028,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_200909",28,4,4,"Y","swinging_strike","",2,1,0,"R",501957,92,"FF",-2.62,13.2,-0.051,3.209,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_200925",28,5,4,"Y","ball","",2,2,0,"R",501957,77.6,"KC",2.86,-9.91,0.132,0.761,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_200942",28,6,4,"Y","ball","walk",3,2,0,"R",501957,90.2,"FF",-1.17,9.73,-0.41,4.268,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203202",37,1,5,"Y","ball","",0,0,0,"R",501957,91.2,"FF",-3.4,11.44,-0.996,3.025,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203217",37,2,5,"Y","called_strike","",1,0,0,"R",501957,91.7,"FF",-0.9,13.64,-0.859,2.193,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203234",37,3,5,"Y","called_strike","",1,1,0,"R",501957,91.5,"FF",-0.86,13.96,0.914,2.686,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203254",37,4,5,"Y","ball","",1,2,0,"R",501957,91.7,"FF",-0.95,9.11,-0.901,3.944,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203310",37,5,5,"Y","foul","",2,2,0,"R",501957,91.8,"FF",-2.48,11.85,-0.573,2.51,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_192953",10,2,2,"Y","ball","",0,1,0,"R",501957,82.3,"CH",-3.82,9.69,-0.437,1.301,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193009",10,3,2,"Y","called_strike","",1,1,0,"R",501957,91.1,"FF",-0.94,12.34,-0.37,2.11,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193041",10,4,2,"Y","ball","",1,2,0,"R",501957,89.3,"FF",-3.79,9.31,-0.335,5.33,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193059",10,5,2,"Y","foul","",2,2,0,"R",501957,91.2,"FF",-1.79,12.07,-0.886,2.056,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193122",10,6,2,"Y","foul","",2,2,0,"R",501957,90.3,"FF",-2.44,10.83,0.191,3.469,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193157",10,7,2,"Y","ball","",2,2,0,"R",501957,77,"KC",1.68,-8.62,1,0.517,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193218",10,8,2,"Y","ball","walk",3,2,0,"R",501957,92.1,"FC",-0.05,10.76,-1.283,4.842,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203403",38,1,5,"Y","ball","",0,0,1,"R",501957,92.1,"FF",-3.2,11.91,-1.24,3.25,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203416",38,2,5,"Y","called_strike","",1,0,1,"R",501957,82.5,"CH",-2.86,8.78,-0.097,2.986,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203431",38,3,5,"Y","hit_into_play","field_out",1,1,1,"R",501957,83.9,"CH",-3.67,8.84,-0.063,1.965,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_204927",44,1,6,"Y","ball","",0,0,0,"R",501957,75.2,"KC",2.2,-12.46,-1.52,2.065,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_204940",44,2,6,"Y","called_strike","",1,0,0,"R",501957,76.6,"KC",2.97,-11.25,-0.426,2.567,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_204954",44,3,6,"Y","ball","",1,1,0,"R",501957,77,"KC",2.75,-8.12,-0.162,1.155,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205009",44,4,6,"Y","ball","",2,1,0,"R",501957,91,"FF",-4.94,9.72,-0.504,4.226,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_195122",20,1,3,"Y","hit_into_play","field_out",0,0,1,"R",501957,91.9,"FF",-1.6,13.7,-1.014,2.58,"popup"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_203330",37,6,5,"Y","swinging_strike","strikeout",2,2,0,"R",501957,78.6,"KC",5.61,-11.01,0.471,1.321,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205104",45,1,6,"Y","ball","",0,0,1,"R",501957,76.9,"KC",4.83,-9.66,-0.905,5.003,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205118",45,2,6,"Y","ball","",1,0,1,"R",501957,92,"FF",-2.43,9.27,-1.617,4.753,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205134",45,3,6,"Y","called_strike","",2,0,1,"R",501957,91.2,"FF",-0.93,13.01,0.044,3.167,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205148",45,4,6,"Y","called_strike","",2,1,1,"R",501957,92.4,"FC",0.12,10.08,-0.611,3.554,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205205",45,5,6,"Y","ball","",2,2,1,"R",501957,92.2,"FF",-2.72,8.14,-2.243,4.044,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205219",45,6,6,"Y","hit_into_play","field_out",3,2,1,"R",501957,77.8,"KC",2.89,-9.52,-0.015,1.82,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205027",44,5,6,"Y","hit_into_play","field_out",3,1,0,"R",501957,82.7,"CH",-4.8,10.67,-0.425,2.882,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205350",46,4,6,"Y","ball","",2,1,2,"R",501957,77.4,"KC",3.42,-11.04,-0.68,4.109,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205408",46,5,6,"Y","foul","",3,1,2,"R",501957,92.2,"FF",-0.8,9.69,-0.328,2.827,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_205432",46,6,6,"Y","swinging_strike","strikeout",3,2,2,"R",501957,94.5,"FF",-0.12,12.05,-0.459,3.233,"U"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_191622",5,1,1,"Y","swinging_strike_blocked","",0,0,2,"R",501957,76.3,"KC",2.5,-7.87,0.653,1.002,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_191647",5,2,1,"Y","ball","",0,1,2,"R",501957,90.5,"FF",-2.55,10.35,-1.042,3.321,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_191709",5,3,1,"Y","ball","",1,1,2,"R",501957,90.6,"FF",-0.75,12.95,-1.288,2.671,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_191732",5,4,1,"Y","hit_into_play","field_out",2,1,2,"R",501957,82.9,"CH",-1.93,10.63,0.202,2.195,"fly_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193258",11,1,2,"Y","foul_bunt","",0,0,0,"R",501957,91.5,"FF",-1.49,12.45,-0.758,3.311,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193340",11,2,2,"Y","foul","",0,1,0,"R",501957,91.7,"FF",-1.26,13.9,0.137,3.299,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_193405",11,3,2,"Y","hit_into_play","field_out",0,2,0,"R",501957,82.9,"CH",-5.36,12.22,0.487,3.28,"line_drive"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_194853",18,1,3,"Y","called_strike","",0,0,0,"R",501957,82.6,"CH",-3.54,9.79,0.003,3.55,"ground_ball"
"2013/06/14/bosmlb-balmlb-1","14-JUN-13",2013,"130614_194907",18,2,3,"Y","hit_into_play","field_out",0,1,0,"R",501957,82.7,"CH",-5.01,8.68,-1.268,2.39,"ground_ball"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_132108",7,1,1,"N","called_strike","",0,0,2,"R",501957,91.7,"FF",-2.25,11.52,0.109,1.96,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_132122",7,2,1,"N","ball","",0,1,2,"R",501957,92.8,"FF",-4.89,10.39,1.215,2.002,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_132140",7,3,1,"N","swinging_strike","",1,1,2,"R",501957,91.9,"FF",-1.18,8.53,0.339,3.475,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_132200",7,4,1,"N","foul","",1,2,2,"R",501957,93.3,"FF",-3.62,9.81,0.681,1.845,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_132225",7,5,1,"N","hit_into_play_no_out","single",1,2,2,"R",501957,83.4,"CH",-5.71,6.76,-0.52,3.075,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_140114",24,1,3,"N","blocked_ball","",0,0,1,"R",501957,84.5,"CH",-4.69,10,0.126,0.724,"fly_ball"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_140143",24,2,3,"N","called_strike","",1,0,1,"R",501957,90.9,"FF",-3.47,10.95,-1,2.226,"fly_ball"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_140208",24,3,3,"N","hit_into_play","field_out",1,1,1,"R",501957,91.7,"FF",-4.68,9.62,0.225,2.359,"fly_ball"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_134033",15,1,2,"N","ball","",0,0,1,"R",501957,88.8,"FF",-3.08,10.05,1.15,1.41,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_134045",15,2,2,"N","ball","",1,0,1,"R",501957,88.6,"FF",-2.68,8.35,1.122,2.927,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_134100",15,3,2,"N","called_strike","",2,0,1,"R",501957,89.6,"FF",-2.47,10.42,-0.316,2.211,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_134114",15,4,2,"N","ball","",2,1,1,"R",501957,86.2,"SL",0.43,2.84,0.944,1.001,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_134129",15,5,2,"N","hit_into_play_no_out","single",3,1,1,"R",501957,90.3,"FF",-3.38,10.19,-0.658,2.472,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_134219",16,1,2,"N","foul","",0,0,1,"R",501957,91.2,"FF",-3.34,9.24,0.332,2.271,"fly_ball"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_134248",16,2,2,"N","hit_into_play","field_out",0,1,1,"R",501957,87.7,"CH",-0.78,5.27,-0.062,2.855,"fly_ball"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_142703",38,1,4,"N","called_strike","",0,0,1,"R",501957,86,"CH",-0.82,6.81,0.463,2.531,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_142723",38,2,4,"N","ball","",0,1,1,"R",501957,89.4,"FF",-4.38,8.46,-1.838,2.822,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_142746",38,3,4,"N","hit_into_play_score","double",1,1,1,"R",501957,89.8,"FF",-3.72,9.32,-0.95,3.026,"line_drive"
"2013/06/19/balmlb-detmlb-1","19-JUN-13",2013,"130619_144324",45,1,5,"N","hit_into_play","field_out",0,0,1,"R",501957,75.5,"KC",0.63,-10.42,-0.013,2.916,"ground_ball"
